2023-03-10 10:04:25.998986 [INFO   ] [APP] application started
2023-03-10 10:12:14.061363 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-10 10:12:14.061366 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-10 10:12:14.061628 [DEBUG  ] [CON] 'Exec' received 34 bytes
2023-03-10 10:12:14.061633 [DEBUG  ] [CON] 'Exec' received message with type=8 and size=15
2023-03-10 10:12:14.061636 [INFO   ] [AUTO] order 2805 filled for 10 lots at $149100 cents
2023-03-10 10:12:14.061660 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-10 10:12:14.061679 [DEBUG  ] [CON] 'Exec' sent 16 bytes
2023-03-10 10:12:14.061694 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-10 10:12:14.061703 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-10 10:12:14.061851 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-10 10:12:14.061858 [DEBUG  ] [CON] 'Info' received message with type=11 and size=88
2023-03-10 10:12:14.061861 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 0; ask volumes: 0; bid prices: 149100; bid volumes: 10
2023-03-10 10:12:14.062078 [DEBUG  ] [CON] 'Exec' received 15 bytes
2023-03-10 10:12:14.062084 [DEBUG  ] [CON] 'Exec' received message with type=4 and size=15
2023-03-10 10:12:14.062087 [INFO   ] [AUTO] hedge order 2807 filled for 10 lots at $149000 average price in cents
2023-03-10 10:12:14.113487 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-10 10:12:14.113504 [DEBUG  ] [CON] 'Info' received message with type=11 and size=88
2023-03-10 10:12:14.113508 [INFO   ] [AUTO] trade ticks received for Future instrument: ask prices: 149000; ask volumes: 10; bid prices: 0; bid volumes: 0
2023-03-10 10:12:14.264623 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-10 10:12:14.264653 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-10 10:12:14.264666 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 149100; ask volumes: 770; bid prices: 149000; bid volumes: 8000
2023-03-10 10:12:14.264739 [DEBUG  ] [CON] 'Exec' sent 7 bytes
2023-03-10 10:12:14.264762 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-10 10:12:14.264766 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-10 10:12:14.264770 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 149800; ask volumes: 10000; bid prices: 149100; bid volumes: 137
2023-03-10 10:12:14.264777 [DEBUG  ] [CON] 'Exec' sent 34 bytes
2023-03-10 10:12:14.265479 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-10 10:12:14.265486 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-10 10:12:14.265504 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-10 10:12:14.265510 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-10 10:12:14.266299 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-10 10:12:14.266306 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-10 10:12:14.314995 [DEBUG  ] [CON] 'Exec' received 15 bytes
2023-03-10 10:12:14.315006 [DEBUG  ] [CON] 'Exec' received message with type=8 and size=15
2023-03-10 10:12:14.315009 [INFO   ] [AUTO] order 2809 filled for 10 lots at $149200 cents
2023-03-10 10:12:14.315044 [DEBUG  ] [CON] 'Exec' sent 16 bytes
2023-03-10 10:12:14.315228 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-10 10:12:14.315235 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-10 10:12:14.315422 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-10 10:12:14.315430 [DEBUG  ] [CON] 'Info' received message with type=11 and size=88
2023-03-10 10:12:14.315434 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 0; ask volumes: 0; bid prices: 149200; bid volumes: 10
2023-03-10 10:12:14.315565 [DEBUG  ] [CON] 'Exec' received 15 bytes
2023-03-10 10:12:14.315571 [DEBUG  ] [CON] 'Exec' received message with type=4 and size=15
2023-03-10 10:12:14.315574 [INFO   ] [AUTO] hedge order 2810 filled for 10 lots at $149000 average price in cents
2023-03-10 10:12:14.534663 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-10 10:12:14.534705 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-10 10:12:14.534713 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 149200; ask volumes: 15400; bid prices: 148900; bid volumes: 15850
2023-03-10 10:12:14.534816 [DEBUG  ] [CON] 'Exec' sent 17 bytes
2023-03-10 10:12:14.534822 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-10 10:12:14.534826 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-10 10:12:14.534829 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 149300; ask volumes: 10; bid prices: 149100; bid volumes: 188
2023-03-10 10:12:14.535074 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-10 10:12:14.535080 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-10 10:12:14.724398 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-10 10:12:14.724425 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-10 10:12:14.724432 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 149200; ask volumes: 2000; bid prices: 149000; bid volumes: 11850
2023-03-10 10:12:14.724534 [DEBUG  ] [CON] 'Exec' sent 7 bytes
2023-03-10 10:12:14.724564 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-10 10:12:14.724572 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-10 10:12:14.724576 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 149300; ask volumes: 10; bid prices: 149100; bid volumes: 188
2023-03-10 10:12:14.724583 [DEBUG  ] [CON] 'Exec' sent 17 bytes
2023-03-10 10:12:14.724775 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-10 10:12:14.724781 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-10 10:12:14.725272 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-10 10:12:14.725278 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-10 10:12:14.991965 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-10 10:12:14.992009 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-10 10:12:14.992019 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 149100; ask volumes: 2400; bid prices: 148900; bid volumes: 12850
2023-03-10 10:12:14.992129 [DEBUG  ] [CON] 'Exec' sent 7 bytes
2023-03-10 10:12:14.992151 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-10 10:12:14.992154 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-10 10:12:14.992159 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 149300; ask volumes: 10; bid prices: 149100; bid volumes: 198
2023-03-10 10:12:14.992166 [DEBUG  ] [CON] 'Exec' sent 41 bytes
2023-03-10 10:12:14.992477 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-10 10:12:14.992483 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-10 10:12:14.992844 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-10 10:12:14.992850 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-10 10:12:14.993017 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-10 10:12:14.993023 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-10 10:12:14.993053 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-10 10:12:14.993057 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-10 10:12:15.311221 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-10 10:12:15.311263 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-10 10:12:15.311271 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 149200; ask volumes: 15290; bid prices: 148900; bid volumes: 12890
2023-03-10 10:12:15.311395 [DEBUG  ] [CON] 'Exec' sent 7 bytes
2023-03-10 10:12:15.311427 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-10 10:12:15.311433 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-10 10:12:15.311438 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 149200; ask volumes: 10; bid prices: 149100; bid volumes: 188
2023-03-10 10:12:15.311445 [DEBUG  ] [CON] 'Exec' sent 17 bytes
2023-03-10 10:12:15.311737 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-10 10:12:15.311743 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-10 10:12:15.312091 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-10 10:12:15.312098 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-10 10:12:15.369068 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-10 10:12:15.369084 [DEBUG  ] [CON] 'Info' received message with type=11 and size=88
2023-03-10 10:12:15.369089 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 0; ask volumes: 0; bid prices: 149100; bid volumes: 149
2023-03-10 10:12:15.526910 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-10 10:12:15.526969 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-10 10:12:15.526978 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 149200; ask volumes: 1000; bid prices: 149000; bid volumes: 11000
2023-03-10 10:12:15.527062 [DEBUG  ] [CON] 'Exec' sent 7 bytes
2023-03-10 10:12:15.527087 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-10 10:12:15.527090 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-10 10:12:15.527094 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 149300; ask volumes: 10; bid prices: 149100; bid volumes: 39
2023-03-10 10:12:15.527101 [DEBUG  ] [CON] 'Exec' sent 17 bytes
2023-03-10 10:12:15.527273 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-10 10:12:15.527279 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-10 10:12:15.527313 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-10 10:12:15.527316 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-10 10:12:15.763500 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-10 10:12:15.763550 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-10 10:12:15.763562 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 149200; ask volumes: 11400; bid prices: 149000; bid volumes: 10000
2023-03-10 10:12:15.763570 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-10 10:12:15.763573 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-10 10:12:15.763576 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 149300; ask volumes: 52; bid prices: 149100; bid volumes: 49
2023-03-10 10:12:15.873823 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-10 10:12:15.873861 [DEBUG  ] [CON] 'Info' received message with type=11 and size=88
2023-03-10 10:12:15.873870 [INFO   ] [AUTO] trade ticks received for Future instrument: ask prices: 0; ask volumes: 0; bid prices: 149100; bid volumes: 1000
2023-03-10 10:12:16.017468 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-10 10:12:16.017528 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-10 10:12:16.017542 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 149300; ask volumes: 17400; bid prices: 149000; bid volumes: 13900
2023-03-10 10:12:16.017659 [DEBUG  ] [CON] 'Exec' sent 7 bytes
2023-03-10 10:12:16.017687 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-10 10:12:16.017694 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-10 10:12:16.017699 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 149300; ask volumes: 52; bid prices: 149100; bid volumes: 49
2023-03-10 10:12:16.017810 [DEBUG  ] [CON] 'Exec' sent 17 bytes
2023-03-10 10:12:16.017960 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-10 10:12:16.017968 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-10 10:12:16.017991 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-10 10:12:16.017995 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-10 10:12:16.164016 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-10 10:12:16.164076 [DEBUG  ] [CON] 'Info' received message with type=11 and size=88
2023-03-10 10:12:16.164085 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 0; ask volumes: 0; bid prices: 149100; bid volumes: 30
2023-03-10 10:12:16.294855 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-10 10:12:16.294905 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-10 10:12:16.294913 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 149400; ask volumes: 1000; bid prices: 149300; bid volumes: 10000
2023-03-10 10:12:16.295027 [DEBUG  ] [CON] 'Exec' sent 7 bytes
2023-03-10 10:12:16.295065 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-10 10:12:16.295072 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-10 10:12:16.295076 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 149300; ask volumes: 42; bid prices: 149100; bid volumes: 19
2023-03-10 10:12:16.295082 [DEBUG  ] [CON] 'Exec' sent 41 bytes
2023-03-10 10:12:16.295247 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-10 10:12:16.295254 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-10 10:12:16.295322 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-10 10:12:16.295330 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-10 10:12:16.295397 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-10 10:12:16.295403 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-10 10:12:16.295478 [DEBUG  ] [CON] 'Exec' received 34 bytes
2023-03-10 10:12:16.295481 [DEBUG  ] [CON] 'Exec' received message with type=8 and size=15
2023-03-10 10:12:16.295484 [INFO   ] [AUTO] order 2819 filled for 10 lots at $149300 cents
2023-03-10 10:12:16.295510 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-10 10:12:16.295527 [DEBUG  ] [CON] 'Exec' sent 16 bytes
2023-03-10 10:12:16.295540 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-10 10:12:16.295546 [DEBUG  ] [CON] 'Info' received message with type=11 and size=88
2023-03-10 10:12:16.295550 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 149300; ask volumes: 10; bid prices: 0; bid volumes: 0
2023-03-10 10:12:16.295772 [DEBUG  ] [CON] 'Exec' received 15 bytes
2023-03-10 10:12:16.295780 [DEBUG  ] [CON] 'Exec' received message with type=4 and size=15
2023-03-10 10:12:16.295784 [INFO   ] [AUTO] hedge order 2820 filled for 10 lots at $149300 average price in cents
2023-03-10 10:12:16.510461 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-10 10:12:16.510508 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-10 10:12:16.510523 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 149300; ask volumes: 9400; bid prices: 149100; bid volumes: 2930
2023-03-10 10:12:16.510636 [DEBUG  ] [CON] 'Exec' sent 7 bytes
2023-03-10 10:12:16.510666 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-10 10:12:16.510671 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-10 10:12:16.510676 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 149300; ask volumes: 32; bid prices: 149100; bid volumes: 9
2023-03-10 10:12:16.510684 [DEBUG  ] [CON] 'Exec' sent 34 bytes
2023-03-10 10:12:16.510901 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-10 10:12:16.510909 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-10 10:12:16.510925 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-10 10:12:16.510928 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-10 10:12:16.511152 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-10 10:12:16.511158 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-10 10:12:16.798175 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-10 10:12:16.798228 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-10 10:12:16.798239 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 149400; ask volumes: 4400; bid prices: 149200; bid volumes: 11940
2023-03-10 10:12:16.798355 [DEBUG  ] [CON] 'Exec' sent 7 bytes
2023-03-10 10:12:16.798381 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-10 10:12:16.798386 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-10 10:12:16.798390 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 149300; ask volumes: 42; bid prices: 149100; bid volumes: 19
2023-03-10 10:12:16.798396 [DEBUG  ] [CON] 'Exec' sent 41 bytes
2023-03-10 10:12:16.798679 [DEBUG  ] [CON] 'Exec' received 38 bytes
2023-03-10 10:12:16.798685 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-10 10:12:16.798690 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-10 10:12:16.798921 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-10 10:12:16.798927 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-10 10:12:16.798945 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-10 10:12:16.798948 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-10 10:12:17.019323 [DEBUG  ] [CON] 'Exec' received 15 bytes
2023-03-10 10:12:17.019368 [DEBUG  ] [CON] 'Exec' received message with type=8 and size=15
2023-03-10 10:12:17.019378 [INFO   ] [AUTO] order 2824 filled for 10 lots at $149200 cents
2023-03-10 10:12:17.019442 [DEBUG  ] [CON] 'Exec' sent 16 bytes
2023-03-10 10:12:17.019490 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-10 10:12:17.019497 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-10 10:12:17.019613 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-10 10:12:17.019619 [DEBUG  ] [CON] 'Info' received message with type=11 and size=88
2023-03-10 10:12:17.019623 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 0; ask volumes: 0; bid prices: 149200; bid volumes: 10
2023-03-10 10:12:17.019804 [DEBUG  ] [CON] 'Exec' received 15 bytes
2023-03-10 10:12:17.019809 [DEBUG  ] [CON] 'Exec' received message with type=4 and size=15
2023-03-10 10:12:17.019813 [INFO   ] [AUTO] hedge order 2825 filled for 10 lots at $149200 average price in cents
2023-03-10 10:12:17.064892 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-10 10:12:17.064905 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-10 10:12:17.064912 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 149400; ask volumes: 2000; bid prices: 149200; bid volumes: 12940
2023-03-10 10:12:17.064961 [DEBUG  ] [CON] 'Exec' sent 17 bytes
2023-03-10 10:12:17.064970 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-10 10:12:17.064972 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-10 10:12:17.064976 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 149300; ask volumes: 32; bid prices: 149000; bid volumes: 193
2023-03-10 10:12:17.065114 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-10 10:12:17.065124 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-10 10:12:17.258590 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-10 10:12:17.258640 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
